station,storet_id,usgs_id,long_name,short_name,has_telemetry,tel_min_tstamp,tel_max_tstamp,has_archive,arc_min_tstamp,arc_max_tstamp,has_water_chemistry,has_gagings,has_cross_section,has_flood_levels,has_photos,has_description,provider1,provider2,is_cwl_site,is_flood_warning_gage,county_id,dnr_major,has_stats,class_262,value_232,value_262,tstamp_232,tstamp_262,lat,lon
"56008003","","05037100","Pelican River at Sallie Lake Out nr Detroit Lakes, MN","Sallie Lake Outlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1968-08-01 00:00:00","1975-08-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,03,56,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.757519,-95.899697
"83016001","S005-381","06483000","Rock River at Luverne, CR4","Rock R Luverne",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1911-08-23 00:00:00","2010-12-31 00:00:00",1,1,1,1,1,1,DNR,USGS,1,1,67,83,1,3,3.18,16.2735,"2012-07-26 09:30:00","2012-07-26 09:30:00",43.654135,-96.201068
"11040001","S006-229","","Daggett Brook nr Fifty Lakes, CSAH1","Daggatt, Fifty Lks",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2010-04-07 00:00:00","2011-12-30 00:00:00",1,1,0,0,0,0,PCA,,0,0,18,11,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.738690,-94.059064
"72098001","","","Langley Creek nr Babbitt, Mining Rd 0.5mi us Dunka Rvr","Langley Creek",1,"2011-07-26 22:15:00","2012-07-26 10:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,1,1,0,0,0,DNR,,0,0,69,72,0,0,1.68,12.6693,"2012-07-26 10:00:00","2012-07-26 10:00:00",47.666214,-91.858906
"29053002","","","Pell Creek nr Revere, Garden Ave","Pell Crk, Garden Ave",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-10-01 10:30:00","2011-12-31 00:00:00",0,1,1,0,1,0,DNR,,0,0,64,29,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.219501,-95.350536
"82035001","S000-646","06482430","Pipestone Creek at Pipestone, MN23","Pipestone Ck Pipesto",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"2009-01-01 00:00:00","2010-12-31 00:00:00",1,1,1,0,1,1,DNR,,1,1,59,82,0,0,12.74,6.28,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.003185,-96.306798
"70033001","","05094000","South Branch Two Rivers at Lake Bronson, MN","SB Two Rivers",1,"2010-12-31 21:15:00","2012-07-26 10:00:00",1,"1928-10-01 00:00:00","2012-07-21 00:00:00",0,0,0,0,0,0,USGS,,0,0,35,70,1,2,3.3,2.9,"2012-07-26 10:00:00","2012-07-26 10:00:00",48.732529,-96.667493
"26042005","S002-206","","North Branch Kandiyohi CD29 nr Sunburg, CSAH1 (W side)","CD29NB",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-10-01 00:00:00","2010-10-23 00:00:00",1,1,0,0,1,1,PCA,,0,0,34,26,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.339563,-95.152781
"20115001","","450245093053001","Vadnais Crk Inlet to Vadnais Lk nr Vadnais Heights, MN","Vadnais Creek Inlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-03-31 00:00:00","1988-10-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,62,20,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.044966,-93.076609
"38027002","S003-326","","Vermillion River at Farmington, Denmark Ave","VR807",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2000-03-02 00:00:00","2010-11-01 00:00:00",1,1,1,0,1,1,DNR,,0,0,19,38,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.639568,-93.156763
"76058001","","05131000","Dark River nr Chisholm, MN","Dark River, Chisholm",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1942-09-01 00:00:00","1979-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,69,76,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.690643,-92.820946
"16072001","","05270120","Sauk River Inlet nr Little Sauk, CSAH2","Sauk Lake Inlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-10-01 00:00:00","2010-06-06 00:00:00",0,1,0,0,1,1,PCA,USGS,0,0,77,16,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.831592,-94.919618
"03115001","","","St. Louis River nr Forbes, US53","StLouisForbesUS53",1,"2011-01-01 00:30:00","2012-07-26 05:00:00",1,"1964-07-10 00:00:00","2011-12-31 00:00:00",0,1,1,0,1,1,DNR,USGS,0,0,69,03,0,0,4.929,403.311,"2012-07-26 05:00:00","2012-07-26 05:00:00",47.367489,-92.504747
"04048001","S005-147","","Cloquet River nr Burnett, CR694","Cloquet R nr Burnett",1,"2010-11-05 06:30:00","2012-07-26 10:15:00",1,"2008-09-25 00:00:00","2011-12-31 00:00:00",1,1,0,0,1,1,DNR,,1,0,69,04,0,0,84.23,437.782,"2012-07-26 10:15:00","2012-07-26 10:15:00",46.896332,-92.514986
"71057001","","05103000","Roseau River nr Malung, MN","Roseau River, Malung",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1939-10-01 00:00:00","1946-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,68,71,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.762508,-95.701354
"39042001","","05352850","Straight River at Owatonna, W Bridge St","Straight R Owatonna",1,"2011-11-09 23:15:00","2012-07-26 09:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,1,DNR,,0,0,74,39,0,0,1119.52,-1,"2012-07-26 09:00:00","0001-01-01 00:00:00 BC",44.084247,-93.230382
"16034001","S002-655","","Sauk Lake Dam Outlet at Sauk Centre, US71","Sauk Lake Dam",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-10-01 00:00:00","1989-09-29 00:00:00",1,1,0,0,0,0,PCA,USGS,0,0,73,16,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.740243,-94.951924
"71035001","","","Roseau River at Roseau, CSAH72","Roseau R Roseau",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"2002-10-01 00:00:00","2010-12-31 00:00:00",0,1,1,1,1,1,DNR,,0,1,68,71,0,0,5.45,14.5161,"2012-07-26 09:30:00","2012-07-26 09:30:00",48.846389,-95.760245
"25053002","S000-666","05316570","Beaver Creek nr Beaver Falls, CSAH2","Beaver Creek Outlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1999-05-13 00:00:00","2011-10-01 00:00:00",1,1,0,0,1,0,PCA,,0,0,65,25,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.584045,-95.047495
"25088001","S002-318","05312500","Spring Creek nr Hanley Falls, 480th St","Spring Ck. nr Hanley",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-01 00:00:00","2011-10-09 00:00:00",1,1,1,0,1,1,PCA,,0,0,87,25,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.721989,-95.685841
"39106001","","","German Lake outlet nr Cleveland, CSAH11","JG10 GermanLk outlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2009-04-04 00:00:00","2010-10-31 00:00:00",0,1,0,0,1,0,DNR,,0,0,40,39,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.279189,-93.712033
"09079001","S002-446","","Prairie River nr McGregor, at South Balsam TWP Rd","P3",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-10-01 00:00:00","2008-11-15 00:00:00",1,1,0,0,0,0,PCA,,0,0,01,09,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.777155,-93.156585
"05011001","S000-110","04024095","Nemadji River nr Pleasant Valley, MN23","Nemadji R. nr Pleas",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-04-19 00:00:00","2011-12-31 00:00:00",1,1,0,0,1,0,PCA,,0,0,09,05,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.517641,-92.389674
"19089002","","","Kandiyohi CD23 Bypass nr Willmar, CR19","Grass Lake bypass",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2009-05-28 00:00:00","2011-10-23 00:00:00",0,1,0,0,1,1,DNR,,0,0,34,19,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.081839,-95.011762
"63061001","","05079200","County Ditch 72 (Burnham Crk) nr Maple Bay, MN","Burnham Crk",1,"2011-06-08 23:00:00","2012-07-25 04:30:00",1,"2002-09-10 00:00:00","2012-07-18 00:00:00",0,0,0,0,0,0,USGS,,0,0,60,63,1,0,0.75,-1,"2012-07-25 04:30:00","0001-01-01 00:00:00 BC",47.638784,-96.279890
"10089001","","05241500","Rabbit River nr Crosby, MN","Rabbit, Crosby",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1945-08-01 00:00:00","1963-07-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,18,10,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.515223,-93.959605
"18077002","","","Wright CD10 above Lake Ann nr Howard Lake, Ingram Ave","CD10 - Lake Ann",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-06-22 00:00:00","2009-11-01 00:00:00",0,1,0,0,0,0,PCA,,0,0,86,18,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.022037,-94.054983
"04003501","","","Upper Red Lake at Waskish, MN","Upper Red Lk @ W",1,"2010-12-31 21:00:00","2012-07-26 09:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,0,DNR,,0,0,04,04,0,0,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.174746,-94.515280
"27039001","S002-313","","Threemile Creek nr Green Valley, CR67","Threemile Ck. nr G V",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-01 00:00:00","2011-10-18 00:00:00",1,1,1,0,1,1,PCA,,0,0,42,27,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.540955,-95.756930
"54017001","","05051000","Rabbit River at Campbell, CR4","Rabbit R Campbell",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1942-10-01 00:00:00","2010-12-31 00:00:00",1,1,1,0,1,1,DNR,USGS,0,1,84,54,0,0,6.49,98.2045,"2012-07-26 09:30:00","2012-07-26 09:30:00",46.095305,-96.410479
"20093001","","05289500","Minnehaha Creek at Minnetonka Mills, MN","Minnehaha",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1953-09-01 00:00:00","1964-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,27,20,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.941549,-93.445870
"68006001","S004-142","05086000","Snake River at Alvarado, MN1","Snake R Alvarado",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"2004-09-03 00:00:00","2010-12-31 00:00:00",1,1,1,1,1,1,DNR,,1,1,45,68,0,0,95.18,0.4184,"2012-07-26 09:30:00","2012-07-26 09:30:00",48.194961,-97.005455
"03084001","","04020000","Swan River nr Toivola, CSAH5","Swan R, Toivola 5",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1952-10-01 00:00:00","2011-12-31 00:00:00",0,1,0,0,0,1,PCA,USGS,0,0,69,03,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.250192,-92.810472
"72068001","S002-820","05127230","Shagawa River at Ely, MN","Shagawa River, Ely",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1967-05-10 00:00:00","1978-10-25 00:00:00",1,0,0,0,0,0,USGS,,0,0,69,72,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.919150,-91.835658
"36048002","S004-636","","Camp Creek nr Mora, MN47","Camp Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-10-01 00:00:00","2007-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,33,36,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.902374,-93.433621
"40007001","","05379000","Gilmore Creek at Winona, MN","Gilmore",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1939-10-01 00:00:00","1963-07-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,85,40,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.044258,-91.689820
"33032001","","05326450","Minnesota River at Henderson, MN19","MN R Henderson",1,"2010-12-31 20:15:00","2012-07-26 09:30:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,1,1,1,1,1,DNR,,0,1,72,33,0,0,713.41,1568.29,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.529539,-93.900678
"01063003","S004-406","","Poplar River nr Lutsen, 0.2mi us of MN61","Poplar River - Golf",1,"2010-12-31 21:00:00","2012-07-26 09:45:00",1,"2001-10-02 00:00:00","2010-12-31 00:00:00",1,1,1,0,1,1,DNR,,1,0,16,01,0,0,11.54,162.486,"2012-07-26 09:45:00","2012-07-26 09:45:00",47.640197,-90.710779
"33075001","S001-891","05326700","High Island Creek nr Arlington, CR9","High Isl.Crk Arl. 5P",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2001-04-09 00:00:00","2011-10-02 00:00:00",1,1,1,0,1,1,PCA,,0,0,72,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.622576,-94.091901
"39103003","S004-447","","Cannon River nr Kilkenny, CR3","Cannon CR3 Kilkenny",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-04-25 00:00:00","2009-10-07 00:00:00",1,1,1,0,1,1,PCA,,0,0,40,39,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.336844,-93.575809
"72045001","S002-811","05125550","Stony River nr Babbitt, MN","Stony River, Babbtt",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1975-08-01 00:00:00","1980-10-23 00:00:00",1,0,0,0,0,0,USGS,,0,0,38,72,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.693280,-91.760195
"38006002","S004-859","","Wells Creek nr Frontenac, US61","Wells Creek, US61",1,"2010-12-31 20:00:00","2012-07-26 08:45:00",1,"2008-06-17 00:00:00","2011-12-31 00:00:00",1,1,0,0,1,1,DNR,,1,0,25,38,0,0,9.49,29.794,"2012-07-26 08:45:00","2012-07-26 08:45:00",44.506591,-92.332851
"37061001","","05341550","St Croix River at Stillwater, MN36","St Croix R.",1,"2010-12-31 21:00:00","2012-07-26 09:15:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,0,USGS,,1,0,82,37,0,0,75.75,-1,"2012-07-26 09:15:00","0001-01-01 00:00:00 BC",45.056655,-92.802629
"70024001","","05096000","North Branch Two Rivers nr Lancaster, MN","NB Two Rivers, Lncst",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1929-04-01 00:00:00","1955-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,35,70,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.889181,-96.667355
"69030001","S000-091","05092000","Red River or the North at Drayton, ND","RR 5",1,"2011-01-28 16:45:00","2012-07-26 09:45:00",1,"2003-01-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,35,69,1,2,11.93,1590,"2012-07-26 09:45:00","2012-07-26 09:45:00",48.572204,-97.148042
"41050001","S001-572","05372950","Silver Creek at Rochester, Silver Creek Dr NE","Silver Ck Rochester",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1981-03-19 00:00:00","2011-12-31 00:00:00",1,1,1,1,1,1,DNR,USGS,0,1,55,41,1,3,13.28,4.2804,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.028722,-92.429180
"80023001","","05139500","Warroad River nr Warroad, MN","Warroad River",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1946-04-01 00:00:00","1980-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,68,80,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.866635,-95.356132
"26042004","S002-207","","Huse Creek nr Sunburg, 62nd St NW","Huse Ck.",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1995-10-01 00:00:00","2010-10-23 00:00:00",1,1,0,0,1,1,DNR,,0,0,34,26,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.343447,-95.126154
"29022001","S001-920","05316970","Cottonwood River nr Leavenworth, CR8","Cottonwood nr Leaven",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-01 00:00:00","2011-10-12 00:00:00",1,1,0,0,1,1,PCA,,0,0,08,29,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.227536,-94.806393
"73064001","","05128340","Pike River nr Biwabik, MN","Pike River, Biwabik",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1977-01-01 00:00:00","1979-02-27 00:00:00",0,0,0,0,0,0,USGS,,0,0,69,73,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.608619,-92.391543
"40006002","","05378490","Mississippi River at Lock and Dam 5A nr Winona, MN","Miss River - LD5A",1,"2010-12-31 22:00:00","2012-07-26 10:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,0,USGS,,0,0,85,40,0,0,5.89,-1,"2012-07-26 10:00:00","0001-01-01 00:00:00 BC",44.086390,-91.665294
"27030001","S002-311","","Clear Creek nr Seaforth, CR56","CC3",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-01 00:00:00","2011-10-18 00:00:00",1,1,0,0,0,0,PCA,,0,0,64,27,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.479702,-95.324319
"25002003","","05313560","Eagle Lake Tributary #7 nr Willmar, MN","Eagle Lake #7",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1972-03-01 00:00:00","1973-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,34,25,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.188491,-94.986953
"56048001","","05040500","Pelican River nr Fergus Falls, MN","Pelican River, FF",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1909-07-01 00:00:00","1980-10-02 00:00:00",0,0,0,0,0,0,USGS,,0,0,56,56,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.336054,-96.119764
"33118002","","445002093265701","Purgatory Creek below Starling Lake at Eden Prairie, MN","Purgatory",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1980-01-01 00:00:00","1980-12-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,27,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.833968,-93.449239
"70030001","","05092500","Middle Branch Two Rivers nr Hallock, MN","MB Two Rivers, Halck",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1931-04-01 00:00:00","1938-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,35,70,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.765608,-96.886893
"25037001","S002-012","05314540","Hawk Creek nr Granite Falls, CR52","Hawk Creek Outlet",1,"2010-12-31 20:00:00","2012-07-26 08:45:00",1,"1999-04-02 00:00:00","2011-12-31 00:00:00",1,1,1,0,1,1,PCA,,1,0,65,25,0,0,33.23,20.6507,"2012-07-26 08:45:00","2012-07-26 08:45:00",44.762221,-95.428875
"27035001","S001-679","05316500","Redwood River nr Redwood Falls, MN","Redwood R. nr Redwo",1,"2010-12-31 19:00:00","2012-07-26 09:30:00",1,"1909-07-01 00:00:00","2012-07-21 00:00:00",1,1,0,0,0,0,USGS,,1,0,64,27,1,3,1.79,34,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.523768,-95.172422
"36043001","S003-393","","Little Ann River nr Mora, CSAH26","Little Ann - CSAH26",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-10-01 00:00:00","2007-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,33,36,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.933500,-93.419999
"23007001","S000-195","05294000","Pomme De Terre River at Appleton, MN","Pomme de Terre, Apl.",1,"2010-12-31 22:00:00","2012-07-26 09:45:00",1,"1931-04-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,76,23,1,4,4.69,137,"2012-07-26 09:45:00","2012-07-26 09:45:00",45.203869,-96.022518
"56008005","","05040000","Pelican River nr Detroit Lakes, MN","Pelican River, DL",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1942-07-01 00:00:00","1953-11-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,03,56,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.722629,-95.914959
"09064001","S003-656","05211000","Mississippi River at Grand Rapids, MN","Miss River - Grand R",1,"2010-12-31 21:15:00","2012-07-26 10:00:00",1,"1884-01-02 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,31,09,1,5,7.15,2070,"2012-07-26 10:00:00","2012-07-26 10:00:00",47.231748,-93.529983
"16036002","S003-522","","Ashley Creek nr Sauk Centre, Acorn drive","Ashley Ck.",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-10-01 00:00:00","1989-09-29 00:00:00",1,1,0,0,0,0,PCA,USGS,0,0,73,16,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.765278,-94.975000
"43017001","","05385000","Root River nr Houston, MN","Root - Houston",1,"2010-12-31 13:30:00","2012-07-26 10:00:00",1,"1909-10-01 00:00:00","2011-02-28 00:00:00",0,0,0,0,0,0,USGS,,0,0,28,43,1,0,3.21,-1,"2012-07-26 10:00:00","0001-01-01 00:00:00 BC",43.768859,-91.569952
"43053001","S004-822","","Trout Run Creek nr Chatfield, CSAH43","Trout Run Crk, Chat",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-03-03 00:00:00","2011-11-06 00:00:00",1,1,0,0,0,0,PCA,,0,0,85,43,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.859241,-92.071901
"32071001","S003-446","05320330","Big Cobb River nr Beauford, CR16","BigCobbBeaufordCR16",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2005-10-02 00:00:00","2011-10-04 00:00:00",1,1,1,0,1,1,PCA,,0,0,07,32,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.047250,-94.000610
"54018001","S000-553","05051300","Bois de Sioux River nr Doran, MN","BDS 1",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1989-10-01 00:00:00","2012-07-15 00:00:00",1,0,0,0,0,0,USGS,,1,0,84,54,1,4,6.98,58,"2012-07-26 09:30:00","2012-07-26 09:30:00",46.152335,-96.579456
"26037001","","05303500","Chippewa River at Benson, US12","Chippewa R Benson",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1998-06-26 00:00:00","2011-12-30 00:00:00",0,1,1,1,1,1,DNR,,0,1,76,26,0,0,7.49,208.184,"2012-07-26 09:30:00","2012-07-26 09:30:00",45.311110,-95.624894
"36049001","S003-529","05337500","Snake River at Mora, MN65","Snake R. Mora MN65",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1998-10-01 00:00:00","2011-06-12 00:00:00",1,1,1,0,0,0,PCA,,0,0,33,36,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.863891,-93.296778
"80027001","","05140000","Bulldog Run nr Warroad, MN","Bulldog Run",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1946-04-01 00:00:00","1977-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,68,80,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.858208,-95.338771
"03138001","","04016500","St. Louis River nr Aurora, CSAH100","St. Louis Aurora",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1942-08-01 00:00:00","2011-12-31 00:00:00",0,1,0,0,1,1,DNR,USGS,0,0,69,03,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.492588,-92.238300
"25151001","","05311400","South Branch Yellow Medicine River at Minneota, MN","SB Yellow Med, Minne",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1960-04-01 00:00:00","1987-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,42,25,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.564218,-95.996821
"33145001","S000-039","05330000","Minnesota River nr Jordan, MN","MN River, Jordan",1,"2010-12-31 22:00:00","2012-07-26 10:15:00",1,"1934-10-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,10,33,1,3,-1,1480,"0001-01-01 00:00:00 BC","2012-07-26 10:15:00",44.692745,-93.641866
"03175001","","04024015","Otter Creek nr Cloquet, MN","Otter Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1983-07-19 00:00:00","1984-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,09,03,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.693849,-92.516271
"33071001","S002-930","","North Branch Rush River nr New Rome, CSAH9","Rush River 2RP",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2002-10-01 00:00:00","2006-10-01 00:00:00",1,1,0,0,1,0,PCA,,0,0,72,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.513445,-94.090536
"40006001","S000-096","05378500","Mississippi River at Winona, MN","Miss. River - Winona",1,"2010-12-31 22:00:00","2012-07-26 10:00:00",1,"1928-07-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,85,40,1,4,5.47,26700,"2012-07-26 10:00:00","2012-07-26 10:00:00",44.056685,-91.637093
